3.1245211023140604,5.591088440888873,5.0,4.0,1682802314163817167,2.459468138113493,4.456950180110409,0
3.1245211023140604,5.591088440888873,5.0,4.0,1682802314187236547,2.459468138113493,4.456950180110409,0
3.209404237965995,5.54423860990548,2.5,2.5,1682802314285877943,3.125802790785651,4.3788462545250555,0
3.2800200773215167,5.518140113046882,2.5,2.5,1682802314390618085,3.117306700183238,4.369633553766175,0
3.5191637447122037,5.626625531442188,2.5,2.66,1682802314486291646,3.1368075781501874,4.204555268588792,0
3.672688464206643,5.682672957008684,2.5,2.8200000000000003,1682802314587203502,3.0935569645429477,4.050446177085681,0
3.9304115511662,5.8144487450839915,2.54,2.9800000000000004,1682802314686210870,3.1571100662036806,3.91468077470661,0
4.106211062863667,5.941148205005288,2.62,3.1400000000000006,1682802314786380290,3.1710021428221546,3.7844145001153175,0
4.336325310104211,6.115569430958695,2.7800000000000002,3.460000000000001,1682802314886945724,3.0780184329391616,3.520644413109498,0
4.470219710350566,6.2143205474853165,2.8600000000000003,3.620000000000001,1682802314986808300,3.053409015953475,3.400462438308677,0
4.652058587626653,6.340631155313942,2.9400000000000004,3.780000000000001,1682802315094120502,3.080255918106575,3.3021840159327644,0
4.764257760143049,6.412134676416193,3.0200000000000005,3.9400000000000013,1682802315188472509,3.0255387936958655,3.1866605678039486,0
4.921223132765682,6.498354110510971,3.1800000000000006,4.260000000000002,1682802315286151170,2.835857387479083,2.936259791203925,0
5.025038746453069,6.557506208512201,3.2600000000000007,4.420000000000002,1682802315385178327,2.7720560181765475,2.821749233450441,0
5.109540841840647,6.454180337134372,3.380000000000001,4.580000000000002,1682802315486194372,2.550267331025505,2.7241495880742406,0
5.155990576689499,6.360858300140237,3.620000000000001,4.820000000000002,1682802315585073709,2.175663428196096,2.525233373486711,0
5.25127212682274,6.267104447711632,3.780000000000001,4.980000000000002,1682802315685822010,1.9548093335373058,2.4040532450650196,0
5.329536238465405,6.224161712304929,4.020000000000001,5.220000000000002,1682802315785419464,1.650219956343178,2.1990799961125793,0
5.463797559316814,6.177356983906743,4.260000000000002,5.460000000000003,1682802315885230779,1.4013313691546656,1.994472320880138,0
5.560677539819166,6.151871795944508,4.420000000000002,5.580000000000003,1682802315985210657,1.2760025865352689,1.8950868458863148,0
5.739034633306969,6.147831168259502,4.500000000000002,5.620000000000003,1682802316085536718,1.3467785878607954,1.850098514867221,0
5.854956784674976,6.138594085931679,4.500000000000002,5.620000000000003,1682802316185236454,1.4508093307874939,1.8439820927921,0
6.017331146841878,6.107140794337001,4.820000000000002,5.780000000000003,1682802316286660909,1.2412183428056174,1.708560630094002,0
6.1283447785850145,6.086701586756934,4.980000000000002,5.820000000000003,1682802316384723186,1.1789085914022874,1.6768696110333463,0
6.320883528409991,6.078763467768964,5.060000000000002,5.820000000000003,1682802316486544847,1.2871619185119798,1.662386796167059,0
6.443157135852902,6.063902439640209,5.060000000000002,5.820000000000003,1682802316585253953,1.404497085266908,1.654763945924093,0
6.61670928348454,6.025349211254086,5.3000000000000025,5.820000000000003,1682802316686036825,1.332625842379262,1.6526370318606853,0
6.736160247225837,5.998993052969572,5.540000000000003,5.820000000000003,1682802316785594940,1.2094783379849083,1.654448561665254,0
6.92036907922122,5.959057157234988,5.700000000000003,5.820000000000003,1682802316885507106,1.22826608782361,1.6385103165416695,0
7.049608094528141,5.936740495307077,5.940000000000003,5.820000000000003,1682802316984724760,1.1157322558243559,1.6380574651101927,0
7.267808133836294,5.923983070275418,6.020000000000003,5.820000000000003,1682802317086012601,1.2521332268460523,1.6116724958899116,0
7.410918804767025,5.913910980469772,6.100000000000003,5.820000000000003,1682802317184919357,1.3142782753072466,1.600671717337428,0
7.620320072787542,5.893407551574635,6.340000000000003,5.820000000000003,1682802317286258459,1.2824227685950018,1.5856639864521958,0
7.762004337817227,5.881570606150275,6.5000000000000036,5.820000000000003,1682802317385107040,1.2635053969853869,1.575627343014395,0
7.9786943393680305,5.868246591525761,6.660000000000004,5.820000000000003,1682802317486572980,1.3195766344836248,1.5595643236911068,0
8.125591828108423,5.862239586742253,6.820000000000004,5.820000000000003,1682802317584908485,1.3062749344267612,1.5496931390328856,0
8.346765510704055,5.855338213708545,7.140000000000004,5.820000000000003,1682802317686133861,1.2072828115950787,1.540155460400306,0
8.505088736868403,5.861649834973344,7.220000000000004,5.820000000000003,1682802317784907102,1.2857634970628635,1.5287045525558034,0
8.736170945846089,5.8680629747714566,7.300000000000004,5.820000000000003,1682802317886468410,1.4369749598501427,1.5207556612465734,0
8.880526144614288,5.86441192048323,7.460000000000004,5.820000000000003,1682802317984928369,1.4212202314257032,1.514290619584191,0
9.091496991240572,5.854474544519431,7.780000000000005,5.820000000000003,1682802318085845947,1.3119500189614244,1.5051984174900328,0
9.228356679086241,5.844482290637828,7.940000000000005,5.820000000000003,1682802318184952735,1.2885892732368178,1.4998909742469384,0
9.430258853455666,5.826256466673378,8.100000000000005,5.820000000000003,1682802318285562992,1.330273566065418,1.4886674633820098,0
9.562339753434044,5.8115161457991045,8.340000000000005,5.820000000000003,1682802318384912014,1.2223691948864257,1.48536379934637,0
9.759785917082457,5.788067991038245,8.500000000000005,5.820000000000003,1682802318486166000,1.2601905451460933,1.4697954151753891,0
9.892212425540167,5.772617571502353,8.740000000000006,5.820000000000003,1682802318584729671,1.1531862677379912,1.4682827278243895,0
10.11281323622998,5.768303534733813,8.820000000000006,5.820000000000003,1682802318685858011,1.2938464314950362,1.445898692687408,0
10.253069591074913,5.759324340700152,8.900000000000006,5.820000000000003,1682802318784954786,1.354429346227809,1.4374007733509373,0
10.450196956706023,5.732875761739274,9.060000000000006,5.820000000000003,1682802318886375188,1.3929243379764686,1.4251103426520209,0
10.57906869386595,5.711740327582408,9.220000000000006,5.820000000000003,1682802318985172033,1.363373709339611,1.4134390897282114,0
10.770587189798595,5.675519414997727,9.540000000000006,5.820000000000003,1682802319085540056,1.2390397375140916,1.3944185756092153,0
10.897799891782615,5.648502975248858,9.700000000000006,5.820000000000003,1682802319185437440,1.2100147975346927,1.3808727335106386,0
11.086928902518764,5.603794749590289,9.860000000000007,5.820000000000003,1682802319284961223,1.2458327504687818,1.3550902018321374,0
11.2129740150889,5.572566576434753,10.100000000000007,5.820000000000003,1682802319384708642,1.1401466823879776,1.3412380770788552,0
11.424181785986878,5.541856575335019,10.180000000000007,5.820000000000003,1682802319485586643,1.2748929685529866,1.3087071395668344,0
11.559871042091482,5.517386557645641,10.260000000000007,5.820000000000003,1682802319585526227,1.3346308933789646,1.2924301368851898,0
11.752574353348102,5.470506859996206,10.500000000000007,5.820000000000003,1682802319686186313,1.3004183809740277,1.259829328486952,0
11.882002899418316,5.438940416579719,10.660000000000007,5.820000000000003,1682802319785243749,1.2800380823644244,1.2369529963824926,0
12.08016158095894,5.393134848424876,10.820000000000007,5.820000000000003,1682802319885876655,1.330496549320656,1.2051417882849165,0
12.216595460686168,5.365111333451463,10.980000000000008,5.820000000000003,1682802319985054492,1.3176084518338242,1.179772463594927,0
12.428639230385622,5.3279967160370925,11.300000000000008,5.660000000000003,1682802320086732149,1.1764576885411513,1.3007913357464878,0
12.57830192897762,5.309574778431812,11.460000000000008,5.620000000000003,1682802320184715270,1.160587361011961,1.3174097994672354,0
12.829893195446129,5.304933708410031,11.540000000000008,5.620000000000003,1682802320286526203,1.3278144538129042,1.2871853185869784,0
12.993165170049725,5.3018997199432505,11.540000000000008,5.620000000000003,1682802320384899616,1.4875741324780445,1.2864133788311876,0
13.222374974845724,5.287865154965309,11.860000000000008,5.620000000000003,1682802320486826658,1.402276409047833,1.2456192566805686,0
13.371440496137199,5.276695414643298,12.020000000000008,5.620000000000003,1682802320585018634,1.3943634579715842,1.227575750780591,0
13.5918682918552,5.2583328810799665,12.180000000000009,5.620000000000003,1682802320686280012,1.457455034796619,1.2098010305873206,0
13.736458927584744,5.244488770986544,12.420000000000009,5.620000000000003,1682802320785526275,1.3689677830879545,1.185159713135332,0
13.979337978237822,5.246909333457536,12.580000000000009,5.620000000000003,1682802320885239839,1.4482207783345031,1.168132743033796,0
14.151058992911016,5.260438483150406,12.82000000000001,5.620000000000003,1682802320984902143,1.378768482018808,1.1515551072923702,0
14.40689725213086,5.284891525442023,13.06000000000001,5.620000000000003,1682802321089069366,1.38795889619189,1.1399430566915603,0
14.577309720416991,5.305190670763115,13.22000000000001,5.660000000000003,1682802321187538623,1.4029181505889627,1.0957231672280923,0
14.832577989628039,5.3418713592034095,13.38000000000001,5.740000000000003,1682802321287652969,1.5061504674415334,1.0145335102508661,0
